743, 94119.656250, 101619.656250, 33296.597656, 0.001137, 
744, 94186.101562, 101686.101562, 33262.402344, 0.001148, 
745, 94252.546875, 101752.546875, 33228.207031, 0.001174, 
746, 94319.000000, 101819.000000, 33194.011719, 0.001167, 
747, 94385.445312, 101885.445312, 33159.816406, 0.001162, 
748, 94451.890625, 101951.890625, 33125.621094, 0.001154, 
749, 94518.343750, 102018.343750, 33091.425781, 0.001145, 
750, 94584.789062, 102084.789062, 33057.230469, 0.001134, 
751, 94651.242188, 102151.242188, 33023.035156, 0.001124, 
752, 94717.687500, 102217.687500, 32988.839844, 0.001111, 
753, 94784.132812, 102284.132812, 32954.644531, 0.001096, 
754, 94850.585938, 102350.585938, 32920.449219, 0.001071, 
755, 94917.031250, 102417.031250, 32886.253906, 0.001040, 
756, 94983.476562, 102483.476562, 32852.062500, 0.001016, 
757, 95049.929688, 102549.929688, 32817.867188, 0.000976, 
758, 95116.375000, 102616.375000, 32783.671875, 0.000959, 
759, 95182.820312, 102682.820312, 32749.474609, 0.000927, 
760, 95249.273438, 102749.273438, 32715.281250, 0.000876, 
761, 95315.718750, 102815.718750, 32681.085938, 0.000768, 
762, 95382.164062, 102882.164062, 32646.890625, 0.000707, 
763, 95448.617188, 102948.617188, 32612.695312, 0.000679, 
764, 95515.062500, 103015.062500, 32578.500000, 0.000648, 
765, 95581.515625, 103081.515625, 32544.304688, 0.000640, 
766, 95647.960938, 103147.960938, 32510.109375, 0.000635, 
767, 95714.406250, 103214.406250, 32475.916016, 0.000596, 
768, 95780.859375, 103280.859375, 32441.720703, 0.000530, 
769, 95847.304688, 103347.304688, 32407.525391, 0.000338, 
770, 95913.750000, 103413.750000, 32373.330078, 0.000367, 
771, 95980.203125, 103480.203125, 32339.134766, 0.000348, 
772, 96046.648438, 103546.648438, 32304.939453, 0.000243, 
773, 96113.093750, 103613.093750, 32270.744141, 0.000060, 
774, 96179.546875, 103679.546875, 32236.550781, 0.000033, 
775, 96245.992188, 103745.992188, 32202.355469, 0.000123, 
776, 96312.437500, 103812.437500, 32168.160156, 0.000048, 
777, 96378.890625, 103878.890625, 32133.964844, -0.000072, 
778, 96445.335938, 103945.335938, 32099.769531, -0.000053, 
779, 96511.789062, 104011.789062, 32065.574219, 0.000037, 
780, 96578.234375, 104078.234375, 32031.378906, 0.000010, 
781, 96644.679688, 104144.679688, 31997.185547, -0.000158, 
782, 96711.132812, 104211.132812, 31962.990234, -0.000321, 
783, 96777.578125, 104277.578125, 31928.794922, -0.000283, 
784, 96844.023438, 104344.023438, 31894.599609, -0.000417, 
785, 96910.476562, 104410.476562, 31860.404297, -0.000641, 
786, 96976.921875, 104476.921875, 31826.208984, -0.000728, 
787, 97043.367188, 104543.367188, 31792.013672, -0.000531, 
788, 97109.820312, 104609.820312, 31757.818359, -0.000452, 
789, 97176.265625, 104676.265625, 31723.625000, -0.000607, 
790, 97242.710938, 104742.710938, 31689.429688, -0.000772, 
791, 97309.164062, 104809.164062, 31655.234375, -0.000657, 
792, 97375.609375, 104875.609375, 31621.039062, -0.000679, 
793, 97442.062500, 104942.062500, 31586.843750, -0.000771, 
794, 97508.507812, 105008.507812, 31552.648438, -0.000781, 
795, 97574.953125, 105074.953125, 31518.453125, -0.000810, 
796, 97641.406250, 105141.406250, 31484.259766, -0.001056, 
797, 97707.851562, 105207.851562, 31450.064453, -0.001002, 
798, 97774.296875, 105274.296875, 31415.869141, -0.000855, 
799, 97840.750000, 105340.750000, 31381.673828, -0.001015, 
800, 97907.195312, 105407.195312, 31347.478516, -0.001083, 
801, 97973.640625, 105473.640625, 31313.283203, -0.001035, 
802, 98040.093750, 105540.093750, 31279.087891, -0.001291, 
803, 98106.539062, 105606.539062, 31244.894531, -0.001313, 
804, 98172.984375, 105672.984375, 31210.699219, -0.001182, 
805, 98239.437500, 105739.437500, 31176.503906, -0.001227, 
806, 98305.882812, 105805.882812, 31142.308594, -0.001018, 
807, 98372.335938, 105872.335938, 31108.113281, -0.001080, 
808, 98438.781250, 105938.781250, 31073.917969, -0.001245, 
809, 98505.226562, 106005.226562, 31039.722656, -0.001106, 
810, 98571.679688, 106071.679688, 31005.529297, -0.001096, 
811, 98638.125000, 106138.125000, 30971.333984, -0.001134, 
812, 98704.570312, 106204.570312, 30937.138672, -0.001199, 
813, 98771.023438, 106271.023438, 30902.943359, -0.001232, 
814, 98837.468750, 106337.468750, 30868.748047, -0.001278, 
815, 98903.914062, 106403.914062, 30834.552734, -0.001376, 
816, 98970.367188, 106470.367188, 30800.357422, -0.001522, 
919, 97691.507812, 110254.539062, 30784.767578, -0.001223, 
920, 97597.375000, 110259.687500, 30819.998047, -0.001181, 
921, 97503.250000, 110264.835938, 30855.228516, -0.001146, 
922, 97409.117188, 110269.976562, 30890.458984, -0.001070, 
923, 97314.992188, 110275.125000, 30925.689453, -0.001077, 
